chemin du ficher,nom du paquet,nom de la classe,NOC,WMC,CBO,CC,RFC
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\title\DateTitle.java,src.main.java.org.jfree.chart.title,DateTitle.java,0,1,7,14.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\xy\XYCoordinateTest.java,src.test.java.org.jfree.data.xy,XYCoordinateTest.java,0,4,3,7.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\entity\CategoryItemEntity.java,src.main.java.org.jfree.chart.entity,CategoryItemEntity.java,0,3,5,14.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\axis\CategoryTick.java,src.main.java.org.jfree.chart.axis,CategoryTick.java,0,0,8,14.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\flow\NodeKey.java,src.main.java.org.jfree.data.flow,NodeKey.java,0,0,5,19.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultHighLowDataset.java,src.main.java.org.jfree.data.xy,DefaultHighLowDataset.java,0,0,11,46.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\GradientXYBarPainterTest.java,src.test.java.org.jfree.chart.renderer.xy,GradientXYBarPainterTest.java,0,4,6,7.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\block\ColorBlockTest.java,src.test.java.org.jfree.chart.block,ColorBlockTest.java,0,3,4,7.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\axis\Tick.java,src.main.java.org.jfree.chart.axis,Tick.java,10,0,4,16.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\PaintSample.java,src.main.java.org.jfree.chart.swing.editor,PaintSample.java,0,2,1,5.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\MeterInterval.java,src.main.java.org.jfree.chart.plot,MeterInterval.java,0,0,7,19.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\entity\CategoryItemEntityTest.java,src.test.java.org.jfree.chart.entity,CategoryItemEntityTest.java,0,3,8,7.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\general\DefaultValueDataset.java,src.main.java.org.jfree.data.general,DefaultValueDataset.java,0,1,7,12.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\time\DateRangeTest.java,src.test.java.org.jfree.data.time,DateRangeTest.java,0,4,5,7.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\GradientBarPainterTest.java,src.test.java.org.jfree.chart.renderer.category,GradientBarPainterTest.java,0,4,5,7.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\entity\CategoryLabelEntity.java,src.main.java.org.jfree.chart.entity,CategoryLabelEntity.java,0,0,6,12.0,7.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\axis\DateTickMarkPositionTest.java,src.test.java.org.jfree.chart.axis,DateTickMarkPositionTest.java,0,3,5,7.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\statistics\BoxAndWhiskerCalculator.java,src.main.java.org.jfree.data.statistics,BoxAndWhiskerCalculator.java,0,0,7,30.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\pie\AbstractPieLabelDistributor.java,src.main.java.org.jfree.chart.plot.pie,AbstractPieLabelDistributor.java,1,2,6,8.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\entity\XYItemEntity.java,src.main.java.org.jfree.chart.entity,XYItemEntity.java,0,3,7,13.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\statistics\SimpleHistogramBin.java,src.main.java.org.jfree.data.statistics,SimpleHistogramBin.java,0,1,6,34.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\util\StringUtils.java,src.main.java.org.jfree.chart.util,StringUtils.java,0,0,1,13.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\entity\LegendItemEntityTest.java,src.test.java.org.jfree.chart.entity,LegendItemEntityTest.java,0,3,9,7.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\entity\LegendItemEntity.java,src.main.java.org.jfree.chart.entity,LegendItemEntity.java,0,2,5,17.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\axis\AxisLocationTest.java,src.test.java.org.jfree.chart.axis,AxisLocationTest.java,0,3,4,8.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\KeyedObject.java,src.main.java.org.jfree.data,KeyedObject.java,0,1,2,13.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\general\DefaultKeyedValueDatasetTest.java,src.test.java.org.jfree.data.general,DefaultKeyedValueDatasetTest.java,0,4,10,7.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\DrawingSupplier.java,src.main.java.org.jfree.chart.plot,DrawingSupplier.java,1,0,2,6.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\LegendItemTest.java,src.test.java.org.jfree.chart,LegendItemTest.java,0,4,8,16.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\DomainOrderTest.java,src.test.java.org.jfree.data,DomainOrderTest.java,0,3,3,8.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\ItemLabelPosition.java,src.main.java.org.jfree.chart.labels,ItemLabelPosition.java,0,0,5,14.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\block\EmptyBlockTest.java,src.test.java.org.jfree.chart.block,EmptyBlockTest.java,0,3,5,7.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\axis\CategoryAnchorTest.java,src.test.java.org.jfree.chart.axis,CategoryAnchorTest.java,0,3,3,7.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\axis\CategoryLabelWidthTypeTest.java,src.test.java.org.jfree.chart.axis,CategoryLabelWidthTypeTest.java,0,3,3,7.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xml\PieDatasetHandler.java,src.main.java.org.jfree.data.xml,PieDatasetHandler.java,0,3,8,12.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\XYIntervalSeries.java,src.main.java.org.jfree.data.xy,XYIntervalSeries.java,0,2,15,19.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\Vector.java,src.main.java.org.jfree.data.xy,Vector.java,1,0,1,11.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\RangeTypeTest.java,src.test.java.org.jfree.data,RangeTypeTest.java,0,3,4,8.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\labels\ItemLabelPositionTest.java,src.test.java.org.jfree.chart.labels,ItemLabelPositionTest.java,0,2,3,7.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\flow\FlowDataset.java,src.main.java.org.jfree.data.flow,FlowDataset.java,1,0,4,17.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\time\ohlc\OHLCTest.java,src.test.java.org.jfree.data.time.ohlc,OHLCTest.java,0,4,3,7.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardFlowLabelGenerator.java,src.main.java.org.jfree.chart.labels,StandardFlowLabelGenerator.java,0,0,6,14.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\axis\NumberTickUnitTest.java,src.test.java.org.jfree.chart.axis,NumberTickUnitTest.java,0,4,6,7.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xml\CategoryDatasetHandler.java,src.main.java.org.jfree.data.xml,CategoryDatasetHandler.java,0,3,9,12.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\axis\NumberTickUnit.java,src.main.java.org.jfree.chart.axis,NumberTickUnit.java,0,0,5,26.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\axis\MarkerAxisBandTest.java,src.test.java.org.jfree.chart.axis,MarkerAxisBandTest.java,0,3,5,10.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\gantt\TaskSeriesTest.java,src.test.java.org.jfree.data.gantt,TaskSeriesTest.java,0,4,6,9.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\XYDataset.java,src.main.java.org.jfree.data.xy,XYDataset.java,11,0,6,12.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\general\AbstractSeriesDataset.java,src.main.java.org.jfree.data.general,AbstractSeriesDataset.java,3,1,7,11.0,6.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\VectorSeries.java,src.main.java.org.jfree.data.xy,VectorSeries.java,0,2,10,17.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\time\ohlc\OHLC.java,src.main.java.org.jfree.data.time.ohlc,OHLC.java,3,0,3,13.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\ArrowNeedleTest.java,src.test.java.org.jfree.chart.plot.compass,ArrowNeedleTest.java,0,3,4,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\block\BlockParams.java,src.main.java.org.jfree.chart.block,BlockParams.java,0,3,3,6.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\entity\FlowEntityTest.java,src.test.java.org.jfree.chart.entity,FlowEntityTest.java,0,3,4,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\block\LineBorderTest.java,src.test.java.org.jfree.chart.block,LineBorderTest.java,0,3,4,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\encoders\ImageEncoderFactory.java,src.main.java.org.jfree.chart.encoders,ImageEncoderFactory.java,0,0,5,38.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\block\FlowArrangementTest.java,src.test.java.org.jfree.chart.block,FlowArrangementTest.java,0,3,6,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\block\BlockBorderTest.java,src.test.java.org.jfree.chart.block,BlockBorderTest.java,0,3,6,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardXYSeriesLabelGenerator.java,src.main.java.org.jfree.chart.labels,StandardXYSeriesLabelGenerator.java,0,0,9,27.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\YIntervalSeries.java,src.main.java.org.jfree.data.xy,YIntervalSeries.java,0,2,11,17.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\general\HeatMapUtils.java,src.main.java.org.jfree.data.general,HeatMapUtils.java,0,0,10,14.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\RendererState.java,src.main.java.org.jfree.chart.renderer,RendererState.java,3,1,5,9.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\axis\TickUnit.java,src.main.java.org.jfree.chart.axis,TickUnit.java,5,0,5,19.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\imagemap\OverLIBToolTipTagFragmentGeneratorTest.java,src.test.java.org.jfree.chart.imagemap,OverLIBToolTipTagFragmentGeneratorTest.java,0,1,3,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\XYCoordinate.java,src.main.java.org.jfree.data.xy,XYCoordinate.java,0,0,1,19.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\labels\StandardFlowLabelGeneratorTest.java,src.test.java.org.jfree.chart.labels,StandardFlowLabelGeneratorTest.java,0,2,4,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\axis\CategoryLabelPositionsTest.java,src.test.java.org.jfree.chart.axis,CategoryLabelPositionsTest.java,0,3,8,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\axis\DateTickUnitTest.java,src.test.java.org.jfree.chart.axis,DateTickUnitTest.java,0,3,8,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\plot\RingPlotTest.java,src.test.java.org.jfree.chart.plot,RingPlotTest.java,0,3,7,8.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\statistics\BoxAndWhiskerItemTest.java,src.test.java.org.jfree.data.statistics,BoxAndWhiskerItemTest.java,0,2,3,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\flow\FlowKeyTest.java,src.test.java.org.jfree.data.flow,FlowKeyTest.java,0,3,3,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYItemRendererState.java,src.main.java.org.jfree.chart.renderer.xy,XYItemRendererState.java,6,3,9,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\IntervalMarker.java,src.main.java.org.jfree.chart.plot,IntervalMarker.java,0,3,6,34.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\axis\StandardTickUnitSourceTest.java,src.test.java.org.jfree.chart.axis,StandardTickUnitSourceTest.java,0,2,6,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\block\LabelBlockTest.java,src.test.java.org.jfree.chart.block,LabelBlockTest.java,0,3,9,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\text\format\HexNumberFormat.java,src.main.java.org.jfree.chart.text.format,HexNumberFormat.java,0,1,1,20.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\ChartTransferable.java,src.main.java.org.jfree.chart,ChartTransferable.java,0,0,2,27.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\XYInterval.java,src.main.java.org.jfree.data.xy,XYInterval.java,0,0,5,13.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\function\PolynomialFunction2D.java,src.main.java.org.jfree.data.function,PolynomialFunction2D.java,0,0,5,11.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\flow\NodeKeyTest.java,src.test.java.org.jfree.data.flow,NodeKeyTest.java,0,3,3,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\NormalizedMatrixSeries.java,src.main.java.org.jfree.data.xy,NormalizedMatrixSeries.java,0,3,3,8.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\XIntervalSeries.java,src.main.java.org.jfree.data.xy,XIntervalSeries.java,0,2,10,17.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\Zoomable.java,src.main.java.org.jfree.chart.plot,Zoomable.java,0,0,5,22.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\block\ColumnArrangementTest.java,src.test.java.org.jfree.chart.block,ColumnArrangementTest.java,0,3,6,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\imagemap\DynamicDriveToolTipTagFragmentGeneratorTest.java,src.test.java.org.jfree.chart.imagemap,DynamicDriveToolTipTagFragmentGeneratorTest.java,0,1,4,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\axis\AxisState.java,src.main.java.org.jfree.chart.axis,AxisState.java,0,8,7,19.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\time\ohlc\OHLCSeries.java,src.main.java.org.jfree.data.time.ohlc,OHLCSeries.java,0,2,11,10.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\xy\DefaultHighLowDatasetTest.java,src.test.java.org.jfree.data.xy,DefaultHighLowDatasetTest.java,0,4,7,8.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\general\DefaultKeyedValues2DDatasetTest.java,src.test.java.org.jfree.data.general,DefaultKeyedValues2DDatasetTest.java,0,2,15,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\labels\StandardCategorySeriesLabelGenerator.java,src.main.java.org.jfree.chart.labels,StandardCategorySeriesLabelGenerator.java,0,0,8,23.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\general\DefaultKeyedValuesDatasetTest.java,src.test.java.org.jfree.data.general,DefaultKeyedValuesDatasetTest.java,0,2,12,7.0,5.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\axis\StandardTickUnitSource.java,src.main.java.org.jfree.chart.axis,StandardTickUnitSource.java,0,0,8,11.0,4.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\PolarItemRenderer.java,src.main.java.org.jfree.chart.renderer,PolarItemRenderer.java,1,0,17,13.0,4.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\RendererUtils.java,src.main.java.org.jfree.chart.renderer,RendererUtils.java,0,0,6,44.0,4.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\block\EmptyBlock.java,src.main.java.org.jfree.chart.block,EmptyBlock.java,0,1,6,8.0,4.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\axis\SymbolAxisTest.java,src.test.java.org.jfree.chart.axis,SymbolAxisTest.java,0,3,6,7.0,4.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xml\ItemHandler.java,src.main.java.org.jfree.data.xml,ItemHandler.java,0,4,11,11.0,4.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\entity\EntityCollection.java,src.main.java.org.jfree.chart.entity,EntityCollection.java,1,0,2,8.0,4.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\PaintScale.java,src.main.java.org.jfree.chart.renderer,PaintScale.java,2,0,4,9.0,4.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\plot\compass\MeterNeedleTest.java,src.test.java.org.jfree.chart.plot.compass,MeterNeedleTest.java,0,1,3,6.0,4.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\entity\CategoryLabelEntityTest.java,src.test.java.org.jfree.chart.entity,CategoryLabelEntityTest.java,0,3,4,7.0,4.0
